YEAR,ADMINSERV,ADULT,ALZHDEMENTIA,CHILDAD,CRISISTEAM2,FACILITYTYPE,FEESCALE,HEARIMPAIR,LANG,LANG_B,LANG16,LST,MHCONSUMER,MHDIAGEVAL,MHEMGCY,MHINTAKE,MHREFERRAL,PAYASST,POSTTRAUM,REVCHK1,STATEFUNDED,REVCHK2,REVCHK5,REVCHK8,SED,SETTINGIP,SETTINGOP,SETTINGRC,SPMI,SRVC113,SRVC31,SRVC62,SRVC63,TRAUMATICBRAIN,TREATMT,YOUNGADULTS
2014,1,1,0,0,0,4,1,0,0,-2,-2,OR,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1
2014,1,1,0,0,0,4,0,1,1,1,1,OR,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2014,1,1,0,0,1,10,1,1,1,0,0,OR,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1
2014,1,1,0,0,0,8,0,1,1,0,0,OR,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1
2014,0,1,0,0,0,8,1,0,0,-2,-2,OR,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2014,0,1,0,0,0,8,1,0,0,-2,-2,OR,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2014,1,1,0,0,0,8,0,1,1,1,1,OR,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2014,0,1,0,1,1,10,1,0,0,-2,-2,OR,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2014,1,1,0,1,0,8,1,1,1,0,1,OR,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1
2014,0,0,0,1,0,7,0,0,1,0,1,OR,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
2014,0,0,0,1,0,7,0,0,1,0,1,OR,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,-1,0,1,0,0,0,1,0
2014,0,1,0,0,1,4,1,0,0,-2,-2,OR,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1
2014,0,0,0,1,0,8,1,1,1,0,1,OR,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0
2014,0,0,0,1,0,8,1,1,1,0,1,OR,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0
2014,1,1,0,0,1,7,1,0,1,0,1,OR,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1
2014,0,1,0,0,1,8,0,0,0,-2,-2,OR,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1
2014,1,1,0,0,0,5,0,0,1,0,1,PA,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2014,1,1,0,1,1,2,1,1,0,-2,-2,PA,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1
2014,1,1,0,0,0,7,0,1,0,-2,-2,PA,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1
2014,1,0,0,1,0,7,0,1,1,0,0,PA,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2014,0,1,0,0,0,2,0,0,0,-2,-2,PA,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1
2014,0,1,1,0,0,2,0,1,1,1,1,PA,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1
2014,1,1,1,0,1,2,0,1,0,-2,-2,PA,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0
2014,1,1,0,0,0,2,0,1,1,0,1,PA,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1
2014,0,1,0,0,0,9,0,0,1,0,0,PA,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1
2014,1,1,0,1,0,7,0,0,1,1,1,PA,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1
2014,1,0,1,0,0,2,0,1,0,-2,-2,PA,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0
2014,0,1,0,1,0,1,1,1,0,-2,-2,PA,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1
2014,1,1,0,1,1,2,0,1,1,0,1,PA,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1
2014,0,0,0,1,1,9,1,0,0,-2,-2,PA,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2014,1,1,0,1,0,8,0,0,0,-2,-2,PA,0,1,0,1,0,0,1,1,1,-3,1,0,1,0,1,0,1,0,1,0,1,0,1,1
2014,1,0,0,1,0,8,0,0,0,-2,-2,PA,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,-1,0,0,0,0,0,1
2014,1,0,0,0,0,5,0,0,0,-2,-2,PA,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2014,1,0,0,0,0,3,0,0,1,0,1,PA,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2014,1,0,0,0,0,3,0,0,1,0,1,PA,0,1,0,1,0,0,1,0,1,-3,-3,-3,1,0,0,1,0,0,1,1,0,0,0,0
2014,0,0,1,0,1,2,0,1,1,0,1,PA,0,1,0,1,1,1,0,1,1,1,1,-3,0,1,0,0,0,0,0,0,1,0,0,0
2014,1,0,0,1,1,7,1,1,1,0,1,PA,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
2014,1,0,0,1,1,9,1,1,1,0,1,PA,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2014,1,1,0,1,0,8,1,0,1,0,0,PA,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1
2014,1,1,1,1,1,2,1,0,0,-2,-2,PA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1
2014,0,1,1,0,0,2,0,1,0,-2,-2,PA,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1
2014,0,1,0,0,0,2,0,1,1,0,1,PA,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1
2014,1,1,0,0,0,2,0,1,1,0,1,PA,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1
2014,1,1,1,1,1,2,1,1,0,-2,-2,PA,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
2014,1,1,0,0,1,2,0,1,1,0,1,PA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1
2014,1,1,1,0,0,1,0,1,1,0,0,PA,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0
2014,1,1,1,0,1,2,0,1,0,-2,-2,PA,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1
2014,0,1,0,0,1,2,0,1,1,0,0,PA,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
2014,0,1,0,0,0,8,1,0,0,-2,-2,PA,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,-1,1,1,1,1,0,1,1
2014,1,1,0,0,0,4,0,1,1,0,0,PA,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1
2014,1,1,0,0,-1,2,1,1,1,1,1,PA,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1
2014,0,1,1,0,0,8,0,1,1,1,1,PA,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1
2014,1,1,0,1,1,8,1,0,1,0,0,PA,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
2014,1,1,0,0,0,10,0,0,0,-2,-2,PA,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1
2014,1,0,0,1,0,8,0,1,0,-2,-2,PA,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1
2014,0,0,0,1,0,3,0,0,0,-2,-2,PA,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2014,1,0,0,1,0,8,0,1,1,0,1,PA,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
2014,1,1,0,1,1,8,1,0,0,-2,-2,PA,0,1,1,1,1,1,0,1,0,1,1,-3,1,0,1,0,0,0,0,0,0,0,1,1
2014,1,0,0,1,0,3,0,1,0,-2,-2,PA,-1,0,-1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
2014,1,1,0,1,1,1,0,-1,1,-1,-1,PA,0,1,1,1,1,-1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1
2014,1,0,0,1,1,8,0,1,1,0,0,PA,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2014,1,0,0,1,1,9,0,1,0,-2,-2,PA,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2014,0,0,0,1,0,9,1,1,1,0,1,PA,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,0,1,0,1,1,9,0,0,1,0,0,PA,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1
2014,0,1,1,1,1,9,0,1,0,-2,-2,PA,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1
2014,0,1,0,1,1,8,0,1,1,0,1,PA,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2014,0,1,0,1,1,8,0,1,1,0,1,PA,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2014,1,1,0,1,1,8,0,1,1,0,1,PA,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1
2014,0,1,0,0,0,9,1,1,0,-2,-2,PA,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1
2014,1,1,0,0,0,9,1,1,0,-2,-2,PA,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1
2014,0,1,0,0,0,4,0,1,0,-2,-2,PA,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2014,1,1,0,0,0,4,0,1,0,-2,-2,PA,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1
2014,1,1,0,0,0,4,0,0,0,-2,-2,PA,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
2014,1,1,0,0,0,4,0,0,0,-2,-2,PA,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1
2014,1,0,0,1,0,1,0,1,0,-2,-2,PA,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1
2014,0,0,1,0,0,2,0,1,1,1,0,PA,0,1,0,0,0,1,-1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0
2014,0,1,1,0,0,2,0,1,1,1,1,PA,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0
2014,1,1,1,0,1,2,0,1,1,0,1,PA,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1
2014,1,0,1,0,0,2,0,1,1,1,1,PA,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0
2014,1,1,1,0,0,2,0,1,0,-2,-2,PA,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0
2014,0,1,1,0,0,2,0,1,0,-2,-2,PA,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0
2014,1,1,0,0,1,2,0,1,1,0,1,PA,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1
2014,1,1,0,1,1,8,1,1,0,-2,-2,PA,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2014,1,1,0,0,0,2,0,0,0,-2,-2,PA,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1
2014,1,1,0,1,0,7,1,1,0,-2,-2,PA,-1,1,-1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1
2014,0,1,0,0,0,8,1,0,0,-2,-2,PA,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1
2014,0,1,0,0,0,9,1,0,0,-2,-2,PA,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,-1,0,0,0,-1,0,0,1
2014,1,1,0,0,1,2,0,0,0,-2,-2,PA,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
2014,1,1,0,1,0,8,0,1,0,-2,-2,PA,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1
2014,1,1,0,0,0,4,0,1,1,0,0,PA,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1
2014,0,1,1,0,0,8,1,1,1,0,0,PA,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1
2014,0,1,0,0,0,4,0,1,0,-2,-2,PA,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
2014,0,1,0,0,0,4,0,0,0,-2,-2,PA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2014,1,1,0,1,0,7,1,1,1,1,1,PA,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1
2014,0,1,0,1,0,8,1,1,0,-2,-2,PA,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1
2014,0,1,0,0,0,7,0,0,0,-2,-2,PA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2014,1,1,1,0,1,2,1,1,1,0,1,PA,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,-1,1,1,1,-1,1,1
2014,1,1,0,1,0,2,0,1,1,0,0,PA,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1
2014,1,1,1,1,1,8,1,1,0,-2,-2,PA,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1
2014,1,1,0,1,1,7,1,1,0,-2,-2,PA,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1
2014,0,1,0,1,0,1,0,1,1,0,0,PA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1
2014,1,1,1,0,0,2,1,1,0,-2,-2,PA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1
2014,0,1,0,1,0,7,0,1,1,0,0,PA,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1
2014,1,1,0,0,0,1,0,1,1,0,0,PA,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1
2014,0,1,0,1,1,2,0,1,0,-2,-2,PA,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1
2014,1,1,0,1,0,2,0,1,1,0,0,PA,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1
2014,0,0,0,1,0,1,0,1,1,0,1,PA,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1
2014,1,1,0,1,0,2,0,1,0,-2,-2,PA,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1
2014,1,1,0,0,1,2,1,1,1,0,1,PA,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1
2014,1,1,0,0,1,2,0,1,1,0,0,PA,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1
2014,1,0,0,1,1,3,1,0,1,0,1,PA,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
2014,1,0,0,1,1,9,0,1,1,1,1,PA,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0
2014,1,0,0,1,0,8,1,0,0,-2,-2,PA,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2014,0,1,1,0,1,2,0,1,1,0,1,PA,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1
2014,1,1,0,1,0,8,1,1,0,-2,-2,PA,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1
2014,1,1,0,1,0,8,1,1,0,-2,-2,PA,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2014,0,1,0,1,1,8,0,1,0,-2,-2,PA,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2014,1,0,0,1,0,6,0,1,0,-2,-2,PA,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,1,0,0,1,0,10,0,0,1,0,1,PA,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
2014,0,0,0,0,0,3,0,0,0,-2,-2,PA,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2014,1,0,0,1,0,5,0,0,0,-2,-2,PA,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1
2014,1,1,0,1,0,7,1,1,0,-2,-2,PA,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1
2014,0,1,0,1,0,7,1,1,0,-2,-2,PA,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1
2014,1,1,0,0,1,9,1,1,-1,-2,-2,PA,0,1,0,0,1,1,1,1,1,-3,1,1,0,0,0,0,1,1,1,1,1,1,0,1
2014,0,1,0,0,0,9,1,0,0,-2,-2,PA,-1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2014,0,0,0,1,0,5,0,0,0,-2,-2,PA,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2014,0,1,1,1,1,8,1,1,1,0,0,PA,1,1,0,1,1,1,1,1,1,-3,1,1,1,0,1,0,1,1,1,1,1,1,0,1
2014,0,1,0,1,0,7,1,1,0,-2,-2,PA,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2014,0,1,0,1,1,7,1,0,0,-2,-2,PA,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1
2014,0,1,0,1,1,7,1,0,0,-2,-2,PA,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1
2014,0,1,0,0,0,9,0,0,0,-2,-2,PA,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
2014,1,1,1,1,0,8,0,1,1,1,1,PA,0,1,0,1,1,0,1,-3,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1
2014,1,1,0,1,1,7,1,1,0,-2,-2,PA,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1
2014,0,1,0,0,0,5,1,0,0,-2,-2,PA,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
2014,1,1,0,1,1,7,1,1,1,0,1,PA,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1
2014,1,1,0,1,0,2,1,1,0,-2,-2,PA,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1
2014,0,1,0,1,0,2,0,1,0,-2,-2,PA,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1
2014,0,1,0,0,1,2,-1,1,-1,-2,-2,PA,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
2014,1,1,0,1,1,8,1,1,1,0,0,PA,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1
2014,0,1,0,1,0,8,1,1,1,0,0,PA,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1
2014,0,0,0,1,0,8,1,1,0,-2,-2,PA,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2014,1,1,1,0,1,2,1,1,1,0,1,PA,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1
2014,0,0,0,1,0,2,0,0,0,-2,-2,PA,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2014,0,0,0,0,1,3,0,0,1,0,1,PA,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
2014,1,1,0,1,1,9,0,0,1,0,1,PA,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,-1,0,0,1
2014,0,0,0,1,0,9,1,0,0,-2,-2,PA,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1
2014,1,1,0,1,0,8,0,0,0,-2,-2,PA,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2014,1,1,0,1,0,8,0,1,1,0,0,PA,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1
2014,1,1,0,1,0,8,0,1,1,0,0,PA,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
2014,1,1,0,0,0,4,0,1,1,0,1,PA,0,1,0,1,0,1,1,-3,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1
2014,1,0,0,1,1,3,0,0,0,-2,-2,PA,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2014,1,0,0,0,1,5,0,1,0,-2,-2,PA,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1
2014,1,1,0,1,0,8,0,1,1,0,1,PA,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014,0,0,0,0,1,3,0,0,0,-2,-2,PA,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2014,0,0,0,1,0,9,0,-1,0,-2,-2,PA,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2014,1,1,0,1,1,8,0,1,1,0,0,PA,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,-1,0,1
2014,0,1,0,0,1,2,0,1,1,1,1,PA,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1
2014,0,0,0,1,1,3,0,0,1,0,1,PA,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
2014,1,1,0,0,0,8,1,1,0,-2,-2,PA,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1
2014,0,1,1,0,0,2,0,1,1,0,0,PA,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1
2014,1,1,0,0,0,2,0,1,1,0,1,PA,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1
2014,1,0,0,1,0,8,1,0,1,0,1,PA,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1
2014,1,1,0,1,1,7,0,1,0,-2,-2,PA,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1
2014,1,1,0,0,1,2,0,1,0,-2,-2,PA,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1
2014,1,1,0,0,1,2,1,1,1,0,0,PA,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1
2014,1,1,0,1,0,9,1,1,1,0,1,PA,1,1,0,1,1,1,1,1,1,-3,1,1,1,0,1,1,1,0,0,1,1,0,0,1
2014,1,1,0,1,0,9,1,1,1,0,1,PA,1,1,0,0,0,0,1,1,1,1,-3,1,1,0,1,1,1,0,0,0,1,0,0,1
2014,1,1,0,0,0,9,1,0,0,-2,-2,PA,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2014,1,1,0,0,0,9,0,0,0,-2,-2,PA,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,0,1,0,0,0,5,0,0,0,-2,-2,PA,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2014,0,1,0,0,0,5,0,0,0,-2,-2,PA,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2014,0,1,0,0,0,5,0,0,0,-2,-2,PA,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2014,0,1,1,0,0,2,1,1,0,-2,-2,PA,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1
2014,1,1,0,1,1,7,1,1,0,-2,-2,PA,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1
2014,1,1,0,0,0,4,0,1,0,-2,-2,PA,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2014,0,0,0,1,1,7,1,1,0,-2,-2,PA,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2014,1,1,0,0,1,4,0,0,0,-2,-2,PA,1,0,0,0,0,0,0,-1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
